1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,1,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,11
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,6,0
2,0,0,9
2,0,0,0
2,0,0,0
2,6,49,26
2,5,47,0
2,0,36,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,29,0
2,0,0,0
2,0,0,0
2,0,0,3
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,14
2,23,23,57
2,0,14,1
2,3,11,5
2,0,6,0
2,0,0,11
2,0,0,16
2,0,0,0
2,16,61,3
2,2,5,0
2,0,0,6
2,0,9,13
2,0,22,14
2,0,1,0
2,0,0,0
2,0,17,0
2,2,36,5
2,0,11,0
2,2,0,8
2,0,17,28
2,2,31,21
2,2,35,0
2,3,29,0
2,0,14,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,5,2
2,0,30,8
2,0,0,0
2,0,0,0
2,2,13,37
2,14,47,39
2,9,0,40
2,0,0,9
2,2,26,20
2,6,26,12
2,0,12,0
2,6,44,0
2,0,0,6
2,0,0,0
2,0,0,0
2,6,50,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,7
2,0,0,12
2,0,0,0
2,0,42,0
2,0,20,0
2,3,1,5
2,0,0,7
2,5,46,0
2,0,2,0
2,0,2,2
2,0,10,15
2,0,0,4
2,0,0,0
2,0,0,0
2,2,5,24
2,0,13,13
2,8,8,0
2,0,0,0
2,0,0,0
2,0,0,6
2,0,0,19
2,0,0,0
2,5,23,0
2,5,63,14
2,0,24,0
2,0,0,0
2,0,24,0
2,0,8,12
2,0,1,0
2,0,22,0
2,0,49,16
2,0,9,0
2,0,0,0
2,5,3,10
2,0,5,16
2,0,16,0
2,0,0,0
2,0,0,10
2,3,6,23
2,0,46,18
2,0,2,0
2,0,1,0
2,0,4,9
2,0,0,7
2,1,0,6
2,8,20,20
2,14,4,14
2,2,29,5
2,0,5,0
2,0,1,0
2,0,0,0
2,0,20,0
2,0,8,0
2,0,13,0
3,80,30,22
3,82,19,23
3,78,23,25
3,76,25,19
3,77,24,11
3,72,28,9
3,51,29,24
3,57,26,18
3,76,23,14
3,84,17,25
3,80,24,24
3,71,21,22
3,74,22,13
3,87,29,31
3,82,18,31
3,72,23,19
3,62,25,12
3,50,37,19
3,66,25,22
3,84,18,13
3,85,21,28
3,84,11,20
3,87,20,22
3,79,26,19
3,87,21,24
3,81,30,7
3,79,43,16
3,52,18,29
3,71,29,23
3,74,17,21
3,78,22,20
3,84,17,21
3,80,25,20
3,84,14,23
3,86,16,22
3,72,29,6
3,67,25,15
3,78,36,22
3,77,29,24
3,84,18,25
3,86,25,22
3,82,30,20
3,83,20,16
3,88,23,25
3,82,17,12
3,77,27,26
3,70,22,22
3,64,13,21
3,62,17,25
3,78,21,19
3,87,15,23
3,84,19,14
3,85,24,17
3,82,24,18
3,82,17,16
3,72,19,24
3,74,26,13
3,51,47,27
3,64,27,27
3,70,14,17
3,76,18,22
3,97,17,20
3,92,29,21
3,88,15,20
3,78,20,21
3,89,26,19
3,78,28,16
3,57,40,17
3,52,24,15
3,74,24,19
3,85,22,9
3,83,25,42
3,78,12,23
3,88,23,25
3,87,23,18
3,87,19,23
3,79,44,17
3,62,29,13
3,55,29,21
3,70,17,18
3,71,17,22
3,82,30,20
3,93,21,16
3,90,22,26
3,85,23,19
3,79,15,14
3,78,18,16
3,53,36,28
3,56,22,21
3,76,18,26
3,82,21,26
3,92,20,19
3,94,31,21
3,83,19,24
3,90,24,12
3,85,16,27
3,88,15,7
3,60,42,20
3,37,29,27
3,79,19,25
3,90,23,22
3,87,25,17
3,85,29,28
3,90,21,21
3,90,22,30
3,81,19,14
3,82,30,21
3,72,40,16
3,64,31,23
3,80,17,21
3,83,22,21
3,93,26,21
3,91,27,24
3,82,21,24
3,92,23,22
3,90,17,12
3,78,22,12
3,74,44,15
3,52,26,24
3,66,20,26
4,20,22,43
4,70,29,42
4,168,71,109
4,22,40,48
4,33,32,27
4,207,19,92
4,47,41,42
4,75,77,57
4,70,110,67
4,10,74,50
4,71,57,37
4,38,55,57
4,28,26,59
4,19,24,8
4,219,39,62
4,28,8,44
4,40,15,32
4,12,35,35
4,96,121,87
4,198,14,66
4,67,47,60
4,6,21,2
4,61,52,46
4,1,27,42
4,13,25,58
4,7,34,1
4,0,10,29
4,9,45,14
4,11,29,12
4,9,0,18
4,33,60,48
4,19,61,21
4,13,29,74
4,23,34,39
4,168,66,38
4,82,12,65
4,26,29,33
4,62,29,9
4,24,10,55
4,15,11,14
4,32,21,29
4,0,8,42
4,0,0,14
4,11,73,19
4,0,18,12
4,15,58,38
4,205,53,116
4,5,21,40
4,4,0,12
4,27,14,36
4,31,72,123
4,34,78,110
4,4,34,15
4,55,10,3
4,172,33,70
4,11,50,32
4,86,106,92
4,64,45,59
4,38,60,35
4,11,38,55
4,0,29,0
4,25,26,23
4,9,14,34
4,50,31,104
4,55,27,45
4,47,21,38
4,3,1,19
4,113,23,54
4,128,8,93
4,17,50,39
4,62,69,63
4,25,45,73
4,8,23,21
4,6,35,5
4,5,16,11
4,1,8,0
4,0,7,18
4,84,12,11
4,163,47,78
4,7,19,13
4,149,40,84
4,84,28,65
4,64,79,60
4,101,48,72
4,16,28,64
4,12,36,19
4,4,32,13
4,9,36,43
4,0,5,12
4,2,26,6
4,9,18,2
4,17,21,8
4,17,0,24
4,35,45,42
4,63,82,107
4,27,6,15
4,118,31,34
4,102,18,47
4,14,56,59
4,145,78,79
4,68,20,77
4,51,31,22
4,35,32,44
4,43,51,61
4,236,30,96
4,1,15,40
4,43,60,88
4,65,53,11
4,61,50,49
4,15,45,12
4,3,55,17
4,194,22,83
4,58,24,75
4,15,68,23
4,174,52,53
4,55,97,50
4,68,65,25
4,25,37,27
4,23,38,23
4,3,9,15
5,114,18,36
5,106,10,55
5,117,26,50
5,114,17,49
5,94,25,38
5,120,34,52
5,115,32,60
5,115,31,43
5,92,22,37
5,107,34,61
5,126,20,43
5,120,13,58
5,119,16,77
5,134,31,60
5,134,22,62
5,107,30,57
5,117,30,56
5,131,35,49
5,132,30,97
5,124,25,57
5,138,41,90
5,152,27,33
5,143,24,51
5,126,26,52
5,129,41,77
5,126,42,69
5,133,25,38
5,100,26,49
5,165,22,54
5,135,24,72
5,176,37,52
5,116,28,49
5,112,35,56
5,125,41,58
5,158,25,86
5,118,34,73
5,127,23,72
5,153,44,59
5,127,25,49
5,121,39,88
5,132,26,63
5,134,26,57
5,126,32,52
5,142,18,96
5,139,42,66
5,117,24,40
5,129,28,72
5,134,35,59
5,136,14,69
5,135,30,52
5,136,26,72
5,132,35,41
5,123,26,37
5,104,33,50
5,106,31,56
5,125,33,49
5,130,17,45
5,108,25,51
5,135,22,68
5,131,30,42
5,121,20,41
5,132,26,38
5,137,31,65
5,121,28,73
5,143,27,60
5,107,22,53
5,135,38,72
5,112,23,56
5,103,28,39
5,116,15,53
5,136,30,67
5,129,25,42
5,124,28,58
5,135,23,71
5,137,34,58
5,122,15,74
5,127,48,51
5,112,31,58
5,145,29,49
5,141,18,48
5,105,26,60
5,125,30,63
5,120,63,43
5,95,23,49
5,133,36,46
5,113,33,58
5,137,42,61
5,132,23,64
5,110,34,47
5,122,41,53
5,144,21,45
5,112,16,47
5,92,32,57
5,95,33,46
5,139,26,54
5,116,20,43
5,113,18,66
5,135,35,71
5,129,33,57
5,129,29,63
5,129,32,59
5,137,27,72
5,130,23,59
5,128,25,57
5,130,29,37
5,123,28,57
5,132,34,54
5,124,32,57
5,133,24,60
5,127,25,65
5,133,19,72
5,132,19,48
5,114,37,45
5,101,31,51
5,118,30,41
5,135,12,47
5,116,35,65
5,136,26,47
5,138,25,72
5,126,29,59
3,64,12,19
3,81,22,24
3,83,19,19
3,78,27,20
3,81,21,24
3,80,29,15
3,72,12,12
3,71,19,14
3,74,21,14
3,80,21,18
3,74,22,31
3,74,18,12
3,76,22,15
3,75,10,25
3,78,20,11
3,73,17,25
3,76,17,20
3,81,34,16
3,70,23,16
3,75,17,24
3,83,25,26
3,73,21,19
3,84,23,36
3,66,18,33
3,74,14,28
3,72,21,31
3,77,25,19
3,71,19,22
3,74,23,20
3,77,15,24
3,83,30,25
3,69,20,18
3,81,24,33
3,86,16,23
3,77,23,33
3,77,24,24
3,73,19,23
3,73,32,22
3,71,17,31
3,82,19,18
3,73,22,22
3,82,19,15
3,68,22,29
3,76,17,15
3,73,15,12
3,82,15,20
3,77,26,17
3,86,28,18
3,76,17,16
3,82,27,10
3,77,15,18
3,76,18,24
3,81,23,25
3,71,19,20
3,82,29,25
3,67,20,29
3,77,28,22
3,70,18,16
3,73,23,23
3,75,24,31
3,75,31,21
3,84,23,28
3,88,21,17
3,83,28,17
3,80,22,28
3,75,23,44
3,74,18,24
3,80,23,23
3,84,23,27
3,87,17,27
3,88,17,23
3,94,14,17
3,77,25,18
3,85,13,34
3,77,16,18
3,91,22,30
3,78,19,24
3,85,26,20
3,83,37,31
3,86,24,20
3,77,21,29
3,79,21,22
3,73,27,27
3,74,20,18
3,64,33,25
3,71,21,14
3,78,21,20
3,70,19,31
3,84,15,25
3,83,30,20
3,78,15,19
3,75,19,18
3,69,18,20
3,78,34,30
3,74,17,28
3,77,26,19
3,74,25,23
3,78,15,27
3,85,22,30
3,80,20,20
3,77,18,20
3,80,24,24
3,83,25,19
3,74,19,22
3,74,12,21
3,67,23,20
3,74,21,18
3,93,27,34
3,90,23,23
3,76,23,21
3,74,18,19
3,75,23,16
3,68,25,27
3,79,23,26
3,74,19,24
3,72,18,20
3,77,16,34
3,65,20,21
3,75,25,28
3,74,24,21
